pairs,labels
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] John Woolman Benjamin Franklin   2940027397265   P.F. Collier The Autobiography of Benjamin Franklin: The Journal of John Woolman. Fruits ...,0
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] Franklin Benjamin 1706-1790   9781314378177 528 6/23/13 HardPress Publishing The Select Works of Benjamin Franklin; Including His Autobiography,0
"Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin   2940017704479   ""Boston  New York [etc.] Houghton",0
"Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin   9781297613395 326 8/9/15 Andesite Press ""The Autobiography of Benjamin Franklin",0
Ulysses S. Grant 193494114X 9781934941140 436  Red and Black Publishers   The Autobiography of General Ulysses S Grant: Memoirs of the Civil War [SEP] Ulysses S Grant   9781934941140 436 3/3/08 Red and Black Publishers The Autobiography Of General Ulysses S Grant,1
"Thomas Jefferson 486442896 9780486442891 112 June 3rd 2005 Dover Publications   Autobiography of Thomas Jefferson [SEP] Thomas Jefferson   9781440086007 224 6/25/15 FB &amp;c Ltd ""Autobiography of Thomas Jefferson",0
"Charles Darwin 199208638 9780199208630 485 November 13th 2008 Oxford University Press James A. Secord  Evolutionary Writings: Including the Autobiographies (World's Classics) [SEP] Charles Darwin   9780393310696 253 9/28/93 ""Norton  W. W. &amp; Company",0
Charles Darwin 199208638 9780199208630 485 November 13th 2008 Oxford University Press James A. Secord  Evolutionary Writings: Including the Autobiographies (World's Classics) [SEP] Charles Darwin   2940150490260  9/26/14 AS Team Geological Observations on Volcanic Islands (Illustrated and Bundled with The Autobiography of Charles Darwin),0
"Charles Darwin 199208638 9780199208630 485 November 13th 2008 Oxford University Press James A. Secord  Evolutionary Writings: Including the Autobiographies (World's Classics) [SEP] Charles Darwin Thomas Henry Huxley  9780192851314 149 3/29/84 ""Oxford University Press  USA""",0
"Charles Darwin 393310698 9780393310696 224 September 17th 1993 W.W. Norton & Company Nora Barlow  ""The Autobiography of Charles Darwin [SEP]  180982"" Charles Darwin   9781500174736 104 6/15/14 CreateSpace Publishing",0
"Charles H. Spurgeon   0 November 6th 2013 www.DelmarvaPublications.com   CHARLES SPURGEON - AN AUTOBIOGRAPHY [SEP] C. H. Spurgeon   9781433267093  2/1/13 ""Blackstone Audio  Inc.""",0
"David Shields 1940450640 9781940450643 160 June 9th 2015 ""McSweeney's          """"]"" Samantha Matthews  That Thing You Do With Your Mouth: The Sexual Autobiography of Samantha Matthews as Told to David Shields [SEP] David Shields Samantha Matthews  9781940450810 160 6/9/15 McSweeney's Publishing That Thing You Do With Your Mouth: The Sexual Autobiography of Samantha Matthews as Told to David Shields",1
Rudy Galindo 671003909 9780671003906 272 April 1st 1997 Atria Eric Marcus  Icebreaker the Autobiography of Rudy Galindo [SEP] Rudy Galindo   9780671003906 255 4/28/97 Atria Books Icebreaker: The Autobiography of Rudy Galindo,1
"William H. Joiner Jr. 1500844888 9781500844882 134 August 14th 2014 CreateSpace Independent Publishing Platform   ""American Entrepreneur: An autobiography of William Henry Joiner [SEP]  Jr."" William F. Buckley Jr.   9780307803023 336 10/5/11 The Crown Publishing Group",0
"Charles William Eliot 766182088 9780766182080 424 January 1st 2004 Kessinger Publishing Benjamin Franklin John Woolman ""The Harvard Classics - Autobiography of Benjamin Franklin [SEP]  Journal of John Woolman  Fruits of Solitude"" William Backus Olmstead Charles H. Sage   2940017335895  ",0
"Peter De La Billiere 6379834 9780006379836 480 August 7th 1995 HarperCollins Publishers Ltd.   Looking For Trouble: SAS To Gulf Command- The Autobiography [SEP] Jeanne-Marie de la Motte-Guyon   9780768498103 450 7/28/11 ""Destiny Image  Inc.""",0
Peter De La Billiere 6379834 9780006379836 480 August 7th 1995 HarperCollins Publishers Ltd.   Looking For Trouble: SAS To Gulf Command- The Autobiography [SEP] Jeanne Marie Bouvier de la Motte Guyon l Summary & Study Guide   2940013005020  8/20/11 BookRags.com Experiencing the Depth of Jesus Christ: The Autobiography,0
Alfred Corn 670846023 9780670846023 128 December 1st 1992 Viking Adult   Autobiographies [SEP] Alfred Dewitt Corn   9780140586909 128 4/1/93 Penguin Publishing Group Autobiographies: Poems,0
Virginia Foster Durr 817305173 9780817305178 380 June 30th 1990 Fire Ant Books Hollinger F. Barnard Studs Terkel Outside the Magic Circle: The Autobiography of Virginia Foster Durr [SEP] Virginia Foster Durr   9780817387105 384 2/9/13 University of Alabama Press Outside the Magic Circle: The Autobiography of Virginia Foster Durr,0
Bill Peet 395689821 9780395689820 192 March 28th 1994 HMH Books for Young Readers   Bill Peet: An Autobiography [SEP] Bill Peet   9780395689820 192 3/28/94 Houghton Mifflin Harcourt Bill Peet: An Autobiography,1
James Weldon Johnson 030680929X 9780306809293 440 January 14th 2000 Da Capo Press Sondra K. Wilson  Along This Way: The Autobiography of James Weldon Johnson [SEP] James Weldon Johnson   9780486285122 112 5/10/95 Dover Publications The Autobiography of an Ex-Colored Man,0
James Weldon Johnson 030680929X 9780306809293 440 January 14th 2000 Da Capo Press Sondra K. Wilson  Along This Way: The Autobiography of James Weldon Johnson [SEP] James Weldon Johnson l Summary & Study Guide   2940150040571  2/12/15 BookRags.com The Autobiography of an Ex-Coloured Man,0
"Marcus Allen 312169248 9780312169244 352 August 15th 1997 ""St. Martin's Press          """"]"" Carlton Stowers  Marcus: The Autobiography of Marcus Allen [SEP] Marcus Allen Carlton Stowers  9781466889743 352 1/13/15 St. Martin's Press Marcus: The Autobiography of Marcus Allen",1
"Lech Wasa 805006680 9780805006681 325 Nov-87 Henry Holt and Company   A Way of Hope: An Autobiography [SEP] Lech Walesa   9780805006681 325 10/20/87 ""Holt  Henry &amp; Company",1
"Gary Beadle   288 March 3rd 2014 John Blake   Gaz (And my Parsnip) - The Autobiography of Geordie Shore's Ultimate Lad [SEP] Gary Beadle   9781782199526 288 6/1/14 ""John Blake Publishing  Limited""",1
"Katie Price 1844541320 9781844541324 288 July 1st 2005 John Blake   Being Jordan: My Autobiography [SEP] Katie Price   9781843582434 288 7/1/05 ""John Blake Publishing  Limited""",1
Nol Coward 413158306 9780413158307 526 June 1st 1987 Methuen Publishing   Noel Coward Autobiography (The Autobiography #1-2) [SEP] Nol Coward   9780413733801 528 9/1/03 Bloomsbury USA Noel Coward:Autobiography,0
Nol Coward 413158306 9780413158307 526 June 1st 1987 Methuen Publishing   Noel Coward Autobiography (The Autobiography #1-2) [SEP] Nol Coward   9780749314132 512 2/25/98 Reed Consumer Books Limited Autobiography,0
Peter Cartwright 068702319X 9780687023196 349 March 1st 1986 Abingdon Press Charles L. Wallis  Autobiography of Peter Cartwright [SEP] Peter Cartwright   2940017762288   Cincinnati : Hitchcock and Walden Autobiography of Peter Cartwright : the backwoods preacher,0
"Dempsey J. Travis   400 November 19th 2013 Agate Bolden   An Autobiography of Black Chicago [SEP] Dempsey J. Travis   9780941484121 75 10/1/91 ""Urban Research Press  Incorporated""",0
