pairs,labels
"Pampas Grill (323) 931-1928 ""6333 W 3rd St [SEP]  Los Angeles  CA"" Son of a Gun",1
"Pampas Grill (323) 931-1928 ""6333 W 3rd St [SEP]  Los Angeles  CA"" Spear Steak & Seafood House",0
"Pampas Grill (323) 931-1928 ""6333 W 3rd St [SEP]  Los Angeles  CA"" Sun Nong Dan",0
"Pampas Grill (323) 931-1928 ""6333 W 3rd St [SEP]  Los Angeles  CA"" Yang San Bak",0
"Pancake Cafe (608) 204-7040 ""6220 Nesbitt Rd Ste B [SEP]  Fitchburg  WI"" Ten Pin Alley",0
"Paradise Lounge (608) 256-2263 ""119 W Main St [SEP]  Madison  WI"" Good Food",0
"Paradise Lounge (608) 256-2263 ""119 W Main St [SEP]  Madison  WI"" The Paradise Lounge",1
"Parthenon Gyros Restaurant (608) 251-6311 ""316 State St [SEP]  Madison  WI"" Casa de Lara",0
"Parthenon Gyros Restaurant (608) 251-6311 ""316 State St [SEP]  Madison  WI"" Naf Naf Grill",0
"Parthenon Gyros Restaurant (608) 251-6311 ""316 State St [SEP]  Madison  WI"" Pantheon Bar",1
"Parthenon Gyros Restaurant (608) 251-6311 ""316 State St [SEP]  Madison  WI"" Which Wich",0
"Pho Nam (608) 836-7040 ""610 Junction Rd Suite 109 [SEP]  Madison  WI"" Capriottis Sandwich Shop",0
"Pho Nam (608) 836-7040 ""610 Junction Rd Suite 109 [SEP]  Madison  WI"" Pho Nam Noodle House",1
"Pisco Latin Lounge (415) 874-9951 ""1817 Market Street [SEP]  San Francisco  CA"" Super Duper Burgers",0
"Pizza Capri (312) 280-5700 ""1733 N. Halsted Street [SEP]  Chicago  IL"" Sapori Trattoria",0
"Pizza Hut (608) 467-0588 ""520 S Park St [SEP]  Madison  WI"" Pizza Hut",1
"Pizza Pit Extreme (608) 833-3344 ""6628 Odana Rd [SEP]  Madison  WI"" Pizza Pit Extreme",1
"Pizza Pit Extreme (608) 833-3344 ""6628 Odana Rd [SEP]  Madison  WI"" VIP",0
"Pizzarito (310) 823-7333 ""4371 Glencoe Ave B-7 [SEP]  Marina Del Rey  CA"" Pizzarito New York Pizza By the Slice",1
"Plaza Tavern & Grill (608) 255-6592 ""319 N Henry St [SEP]  Madison  WI"" The Plaza Tavern",1
"Pomp & Circumstance (312) 951-7667 ""1400 N. Wells Street [SEP]  Chicago  IL"" Pomp & Circumstance",1
"Porta Bella (608) 256-3186 ""425 N Frances St [SEP]  Madison  WI"" Porta Bella",1
"Porteno (212) 695-9694 ""299 Tenth Avenue [SEP]  New York  NY"" Porteno Restaurant",1
"Prado (323) 467-3871 ""244 North Larchmont Boulevard [SEP]  Los Angeles  CA"" Prado Restaurant",1
"Prune (212) 677-6221 ""54 E 1st Street [SEP]  New York  NY"" Cup & Cup",0
"Qdoba Mexican Grill (608) 280-8720 ""548 State St [SEP]  Madison  WI"" Casa de Lara",0
"Quaker Steak & Lube (608) 831-5823 ""2259 Deming Way [SEP]  Middleton  WI"" Ruths Chris Steak House",0
"Quickly (415) 665-3090 ""2116 Irving Street [SEP]  San Francisco  CA"" Yummy Yummy",0
"Quivey's Grove (608) 273-4900 ""6261 Nesbitt Rd [SEP]  Fitchburg  WI"" Nina O.'s review of Ten Pin Alle",0
"Ramen Hayatemaru (310) 212-0055 ""11678 W Olympic Blvd [SEP]  Los Angeles  CA"" Gam Ja Gol",0
"Ramen Hayatemaru (310) 212-0055 ""11678 W Olympic Blvd [SEP]  Los Angeles  CA"" Yu Chun Chic Naeng Myun",0
"Ramen Takeya (312) 666-7710 ""819 W. Fulton Market [SEP]  Chicago  IL"" Ramen Takeya",1
"Rin's (415) 821-4776 ""4301 24th Street [SEP]  San Francisco  CA"" Minas Brazilian Restaurant & Cachaaria",0
"Rio Grande (608) 877-0160 ""524 W Main St [SEP]  Stoughton  WI"" El Rio Grande",1
"Rio Grande (608) 877-0160 ""524 W Main St [SEP]  Stoughton  WI"" Elsings 2nd Hand Shop",0
"Rising Sons (608) 661-4334 ""617 State St [SEP]  Madison  WI"" Naf Naf Grill",0
"Roam Artisan Burgers (415) 440-7626 ""1785 Union Street [SEP]  San Francisco  CA"" Umami Burger",0
"Roast Public House (608) 260-0088 ""529 State St [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Roast Public House (608) 260-0088 ""529 State St [SEP]  Madison  WI"" Casa de Lara",0
"Roka Akor (312) 477-7652 ""456 N. Clark Street [SEP]  Chicago  IL"" Ora",0
"Rolling Pin Bake Shop (608) 270-9611 ""2935 S Fish Hatchery Rd [SEP]  Fitchburg  WI"" Chang Jiang",0
"Rosamunde Sausage Grill (415) 437-6851 ""545 Haight Street [SEP]  San Francisco  CA"" Cha Cha Cha",0
"Rosie's Main Tap Incorporated (608) 835-3330 ""121 S Main St [SEP]  Oregon  WI"" Aces Main Tap",1
"Rosie's Main Tap Incorporated (608) 835-3330 ""121 S Main St [SEP]  Oregon  WI"" Ming Moon",0
"RP Adler's Pub & Grill (608) 828-1250 ""8202 Watts Rd [SEP]  Madison  WI"" RP Adlers",1
"Ruay Thai Restaurant (212) 545-7829 ""625 Second Avenue [SEP]  New York  NY  NY""",1
"Ruth's Chris Steak House (608) 828-7884 ""2137 Deming Way [SEP]  Middleton  WI"" Quaker Steak & Lube",0
"Ruth's Chris Steak House (608) 828-7884 ""2137 Deming Way [SEP]  Middleton  WI"" Which Wich",0
"Sa Bai Thong (608) 238-3100 ""2840 University Ave [SEP]  Madison  WI"" BJs Kolaches",0
"Saigon Sandwich (415) 474-5698 ""560 Larkin Street [SEP]  San Francisco  CA"" Saigon Sandwich",1
"Samba Grill Cafe (213) 749-0260 ""735 E 12th St [SEP]  Los Angeles  CA"" BAR Ama",0
"Samba Grill Cafe (213) 749-0260 ""735 E 12th St [SEP]  Los Angeles  CA"" Sun Nong Dan",0
"Samba Grill Cafe (213) 749-0260 ""735 E 12th St [SEP]  Los Angeles  CA"" Yang San Bak",0
"Sardine (608) 441-1600 ""617 Williamson St [SEP]  Madison  WI"" Ricks Olde Gold",0
"Sardine (608) 441-1600 ""617 Williamson St [SEP]  Madison  WI"" Sali C.'s review of Lao Laan",0
"Sardine (608) 441-1600 ""617 Williamson St [SEP]  Madison  WI"" Sardine",1
"Sarku Japan (608) 833-8808 ""111 W Towne Mall [SEP]  Madison  WI"" Sarku Japan",1
"Sarku Japan (608) 833-8808 ""111 W Towne Mall [SEP]  Madison  WI"" Sarku Japan",0
"Semiramis (773) 279-8900 ""4639 N. Kedzie Avenue [SEP]  Chicago  IL"" J J Fish",0
"Shallots Bistro (847) 677-3463 ""7016 Carpenter Road [SEP]  Skokie  IL"" Shallots Bistro",1
"Silly Yak Bakery (608) 833-5965 ""7866 Mineral Point Road [SEP]  Madison  WI"" North and South Seafood & Smokehouse",0
"Slide Food Cart (608) 630-4824 ""711 State St [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Au Lac DTLA",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Barrel Down",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Chunju Han",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Dan Sung Sa",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" El Carmen",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Han Bat Sul Lung Tang",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Jun Won Restaurant",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Sixth St Tavern",0
"Son of a Gun Restaurant (323) 782-9033 ""8370 W 3rd St [SEP]  Los Angeles  CA"" Wood Spoon",0
"Sotto Mare (415) 398-3181 ""552 Green Street [SEP]  San Francisco  CA"" Sotto Mare",1
"Spur Tree Lounge (212) 477-9977 ""74 Orchard Street [SEP]  New York  NY"" Black Tree",0
"St. Mary's Pub (415) 529-1325 ""3845 Mission Street [SEP]  San Francisco  CA"" Club Puertorriqueno De San Francisco",0
"St. Vincent (415) 285-1200 ""1270 Valencia Street [SEP]  San Francisco  CA"" Pica Pica Arepa Kitchen",0
"State Street Brats (608) 255-5544 ""603 State St [SEP]  Madison  WI"" Casa de Lara",0
"State Street Brats (608) 255-5544 ""603 State St [SEP]  Madison  WI"" Four Star Video Cooperative",0
"State Street Brats (608) 255-5544 ""603 State St [SEP]  Madison  WI"" Tutto Pasta State Street",0
"Steak Escape (608) 833-9771 ""118 W Towne Mall [SEP]  Madison  WI"" Steak Escape",1
"Stout Restaurant & Bar (212) 629-6191 ""133 W 33rd Street [SEP]  New York  NY"" Kopi Kopi NYC",0
"Subway (608) 441-6887 ""2850 University Ave [SEP]  Madison  WI"" Don the Car Care Man",0
"Subway (608) 441-6887 ""2850 University Ave [SEP]  Madison  WI"" Great Harvest Bread Company",0
"Subway (608) 441-6887 ""2850 University Ave [SEP]  Madison  WI"" Subway",1
"Supply House (646) 861-3585 ""1647 2nd Avenue [SEP]  New York  NY"" Lan Larb",0
"Sushi Boat (415) 781-5111 ""389 Geary Street [SEP]  San Francisco  CA"" Hong Kong Lounge II",0
"Sushi Boat (415) 781-5111 ""389 Geary Street [SEP]  San Francisco  CA"" San Dong Best",0
"Sushi Express (608) 467-9688 ""610 University Ave [SEP]  Madison  WI"" Don the Car Care Man",0
"Sushi Express (608) 467-9688 ""610 University Ave [SEP]  Madison  WI"" Great Harvest Bread Company",0
"Sushi Komasa (213) 680-1792 ""351 E 2nd St [SEP]  Los Angeles  CA"" Son of a Gun",0
"Suwanasak Thai Cuisine (608) 270-4440 ""811 S. Gammon Rd. [SEP]  Madison  WI"" Chang Jiang",0
"Suwanasak Thai Cuisine (608) 270-4440 ""811 S. Gammon Rd. [SEP]  Madison  WI"" Chang Jiang Chinese Restaurant",0
"Swagat Restaurant (608) 836-9399 ""707 N High Point Rd [SEP]  Madison  WI"" Swagat",1
"Swagat Restaurant (608) 836-9399 ""707 N High Point Rd [SEP]  Madison  WI"" Swagat Indian Restaurant",1
"Sweet Maple (415) 655-9169 ""2101 Sutter Street [SEP]  San Francisco  CA"" Sweet Maple",1
"Sweet Maple (415) 655-9169 ""2101 Sutter Street [SEP]  San Francisco  CA"" Sweet Maple",1
"Taco Bell (608) 249-7312 ""4120 E Washington Ave [SEP]  Madison  WI"" Ellas Deli",0
"Taco in a Bag (773) 954-2114 ""4703 N. Lincoln Avenue [SEP]  Chicago  IL"" Via Lima",0
"Taqueria Los Comales (773) 276-0627 ""2148 N. Milwaukee Avenue [SEP]  Chicago  IL"" Pot Pan",0
"Teddywedgers (608) 230-5360 ""101 State St [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Teddywedgers (608) 230-5360 ""101 State St [SEP]  Madison  WI"" Naf Naf Grill",0
"Teddywedgers (608) 230-5360 ""101 State St [SEP]  Madison  WI"" Pita Pit",0
"Tehuitzingo (212) 397-5956 ""695 10th Avenue [SEP]  New York  NY"" Pio Pio",0
"Teriyaki Sushi Express (608) 271-4000 ""3044 Fish Hatchery Rd [SEP]  Fitchburg  WI"" Chang Jiang",0
"Teriyaki Sushi Express (608) 271-4000 ""3044 Fish Hatchery Rd [SEP]  Fitchburg  WI"" Teriyaki Sushi Express",1
"Thai Noodles (608) 270-9527 ""5957 Mckee Rd [SEP]  Fitchburg  WI"" Thai Noodles",1
"The Briks (213) 746-7766 ""1111 S Hope St [SEP]  Los Angeles  CA"" Beau Ideal House of Beauty",0
"The Buena Vista (415) 474-5044 ""2765 Hyde Street [SEP]  San Francisco  CA"" Buena Vista Cafe",1
"The Counter (213) 228-7800 ""725 W 7th St [SEP]  Los Angeles  CA"" Beau Ideal House of Beauty",0
"The Counter (213) 228-7800 ""725 W 7th St [SEP]  Los Angeles  CA"" Spear Steak & Seafood House",0
"The Cricketers Arms (212) 619-5550 ""57 Murray Street [SEP]  New York  NY"" Shake Shack",0
"The Edison (213) 613-0000 ""108 W 2nd St [SEP]  Los Angeles  CA"" Son of a Gun",0
"The Escondite (213) 626-1800 ""410 Boyd St [SEP]  Los Angeles  CA"" Beau Ideal House of Beauty",0
"The Escondite (213) 626-1800 ""410 Boyd St [SEP]  Los Angeles  CA"" Son of a Gun",0
"The Green Owl Cafe (608) 285-5290 ""1970 Atwood Ave [SEP]  Madison  WI"" Lao Laan",0
"The Green Owl Cafe (608) 285-5290 ""1970 Atwood Ave [SEP]  Madison  WI"" The Green Owl",1
"The Little Door (323) 951-1210 ""8164 W 3rd St [SEP]  Los Angeles  CA"" Jack N Jills Too",0
"The Little Door (323) 951-1210 ""8164 W 3rd St [SEP]  Los Angeles  CA"" Kang Ho Dong Baekjeong",0
"The Little Door (323) 951-1210 ""8164 W 3rd St [SEP]  Los Angeles  CA"" Men Oh Tokushima Ramen",0
"The Little Door (323) 951-1210 ""8164 W 3rd St [SEP]  Los Angeles  CA"" Spear Steak & Seafood House",0
"The Little Door (323) 951-1210 ""8164 W 3rd St [SEP]  Los Angeles  CA"" Sun Nong Dan",0
"The Little Door (323) 951-1210 ""8164 W 3rd St [SEP]  Los Angeles  CA"" The Little Easy",0
"The Little Owl (212) 741-4695 ""90 Bedford Street [SEP]  New York  NY"" The Little Owl",1
"The Meatball Shop (212) 257-6121 ""1462 2nd Avenue [SEP]  New York  NY"" Lan Larb",0
"The Nitty Gritty (608) 251-2521 ""223 N Frances St [SEP]  Madison  WI"" Dotty Dumplings Dowry",0
"The Old Fashioned (608) 310-4545 ""23 N Pinckney St [SEP]  Madison  WI"" The Old Fashioned",1
"The Pastry Cupboard (415) 864-2755 ""1596 Market Street [SEP]  San Francisco  CA"" Pasta Moto",0
"The Pastry Cupboard (415) 864-2755 ""1596 Market Street [SEP]  San Francisco  CA"" Super Duper Burgers",0
"The Publican (312) 733-9555 ""837 W. Fulton Market [SEP]  Chicago  IL"" The Publican",1
"The Taco Shop (608) 250-8226 ""604 University Ave [SEP]  Madison  WI"" The Taco Bros",1
"The Victory Madison (608) 240-0366 ""2710 Atwood Ave [SEP]  Madison  WI"" Lao Laan",0
"The Victory Madison (608) 240-0366 ""2710 Atwood Ave [SEP]  Madison  WI"" Lao Laan",0
"Three Dots and a Dash (312) 610-4200 ""435 N. Clark Street [SEP]  Chicago  IL"" Bill D.'s review of Chez Delisay Cajun Cuisin",0
"Tinga (323) 954-9566 ""142 S La Brea [SEP]  Los Angeles  CA"" Tinga",1
"Tokyo Express (608) 280-8338 ""617 State St [SEP]  Madison  WI"" Tokyo Express",1
"Tommy's Mexican (415) 387-4747 ""5929 Geary Boulevard [SEP]  San Francisco  CA"" Colibri Mexican Bistro",0
"Tony Maroni's Famous Gourmet (310) 966-5050 ""11645 Wilshire Blvd [SEP]  Los Angeles  CA"" BCD Tofu House",0
"Tous Les Jours (212) 967-9661 ""31 West 32nd Street [SEP]  New York  NY"" St. Thomas Church Fifth Avenue",0
"True Coffee Roasters (608) 277-1455 ""6250 Nesbitt Rd [SEP]  Fitchburg  WI"" Ten Pin Alley",0
"Tuba (415) 826-8822 ""1007 Guerrero Street [SEP]  San Francisco  CA"" Tuba",1
"Tuba (415) 826-8822 ""1007 Guerrero Street [SEP]  San Francisco  CA"" Tuba",1
"Umami Food Cart (608) 819-6319 ""700 State St [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Umami Food Cart (608) 819-6319 ""700 State St [SEP]  Madison  WI"" Casa de Lara",0
"Umami Ramen & Dumpling Bar (608) 819-6319 ""923 Williamson St. [SEP]  Madison  WI"" Lao Laan",0
"Umami Ramen & Dumpling Bar (608) 819-6319 ""923 Williamson St. [SEP]  Madison  WI"" Ricks Olde Gold",0
"Vee Vee's (773) 465-2424 ""6232 N. Broadway Street [SEP]  Chicago  IL"" Ping Pong",0
"Via Lima (773) 348-4900 ""4024 N. Lincoln Avenue [SEP]  Chicago  IL"" Big Bricks",0
"Vibe (213) 268-9948 ""721 S Western Ave [SEP]  Los Angeles  CA"" The Vape Shop",0
"Villa Dolce (608) 833-0033 ""1828 Parmenter St [SEP]  Middleton  WI"" Villa Dolce",1
"Village Pizzeria (323) 465-5566 ""131 N Larchmont Blvd [SEP]  Los Angeles  CA"" Larchmont Village Wine Spirits & Cheese",0
"Vinoteque on Melrose (310) 860-6060 ""7469 Melrose Ave [SEP]  Los Angeles  CA"" Franco On Melrose",0
"Vinoteque on Melrose (310) 860-6060 ""7469 Melrose Ave [SEP]  Los Angeles  CA"" Vinoteque On Melrose",1
"Wasabi Japanese Restaurant (608) 255-5020 ""449 State St Ste 2G [SEP]  Madison  WI"" Casa de Lara",0
"Wasabi Japanese Restaurant (608) 255-5020 ""449 State St Ste 2G [SEP]  Madison  WI"" Naf Naf Grill",0
"Watertower Chop House (608) 318-1857 ""109 W Main St [SEP]  Sun Prairie  WI"" Chang Jiang",0
"Waypoint Public House (608) 222-3900 ""320 W Broadway [SEP]  Madison  WI"" Waypoint Public House",1
"Weary Traveler Freehouse (608) 442-6207 ""1201 Williamson St [SEP]  Madison  WI"" Lao Laan",0
"Weary Traveler Freehouse (608) 442-6207 ""1201 Williamson St [SEP]  Madison  WI"" Ricks Olde Gold",0
"Wildberry Pancakes & Cafe (312) 938-9777 ""130 E. Randolph Street [SEP]  Chicago  IL"" Wildberry Pancakes and Cafe",1
"Willalby's Cafe (608) 259-9032 ""1351 Williamson St [SEP]  Madison  WI"" Sali C.'s review of Lao Laan",0
"Wings Over Madison (608) 467-3300 ""2739 University Ave [SEP]  Madison  WI"" Don the Car Care Man",0
"Wings Over Madison (608) 467-3300 ""2739 University Ave [SEP]  Madison  WI"" Great Harvest Bread Company",0
"Winton Deli (510) 786-2444 ""2042 W Winton Avenue [SEP]  Hayward  CA"" Winton Deli Cafe",1
"Woodhouse Fish Company (415) 437-2722 ""2073 Market Street [SEP]  San Francisco  CA"" The Hot Spot",0
"Yang Chow (213) 625-0811 ""819 N Broadway [SEP]  Los Angeles  CA"" The Heights Deli & Bottle Shop",0
"Yu Chun Chic Naeng Myun (213) 382-3815 ""3185 W Olympic Blvd [SEP]  Los Angeles  CA"" Gam Ja Gol",0
"Yu Chun Chic Naeng Myun (213) 382-3815 ""3185 W Olympic Blvd [SEP]  Los Angeles  CA"" Yu Chun Chic Naeng Myun",1
"Yum Yum Bangkok (212) 262-7244 ""650 9th Avenue [SEP]  New York  NY"" At nine Restaurant & Bar",0
"Yum Yum Bangkok (212) 262-7244 ""650 9th Avenue [SEP]  New York  NY"" Riposo 46",0
"Zuzu Cafe (608) 260-9898 ""1336 Drake St [SEP]  Madison  WI"" ZuZu Cafe & Market",1
